movieId,movie_encoded,title
2572,2195,10 Things I Hate About You (1999)
4720,3993,"Others, The (2001)"
57669,8649,In Bruges (2008)
2640,2252,Superman (1978)
1183,1021,"English Patient, The (1996)"
73319,9565,Leap Year (2010)
1101,958,Top Gun (1986)
2528,2156,Logan's Run (1976)
4027,3422,"O Brother, Where Art Thou? (2000)"
339,319,While You Were Sleeping (1995)
2155,1835,"Slums of Beverly Hills, The (1998)"
674,613,Barbarella (1968)
3113,2671,End of Days (1999)
4034,3428,Traffic (2000)
2291,1942,Edward Scissorhands (1990)
6985,5630,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
95,92,Broken Arrow (1996)
1259,1093,Stand by Me (1986)
5377,4495,About a Boy (2002)
2018,1707,Bambi (1942)
26662,6933,Kiki's Delivery Service (Majo no takkyûbin) (1989)
134130,12656,The Martian (2015)
587,546,Ghost (1990)
67255,9164,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)"
3708,3152,Firestarter (1984)
8885,6532,"Sentinel, The (1977)"
541,510,Blade Runner (1982)
2090,1775,"Rescuers, The (1977)"
60950,8881,Vicky Cristina Barcelona (2008)
419,391,"Beverly Hillbillies, The (1993)"
206419,16014,The Two Popes (2019)
3275,2807,"Boondock Saints, The (2000)"
3453,2948,Here on Earth (2000)
96821,10877,"Perks of Being a Wallflower, The (2012)"
5479,4576,K-19: The Widowmaker (2002)
4060,3447,Love Field (1992)
56171,8570,"Golden Compass, The (2007)"
357,337,Four Weddings and a Funeral (1994)
26776,6968,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
171583,14426,Super Dark Times (2017)
2505,2136,8MM (1999)
1732,1477,"Big Lebowski, The (1998)"
191899,15380,No Good Heroes (2018)
5135,4319,Monsoon Wedding (2001)
3167,2719,Carnal Knowledge (1971)
1230,1065,Annie Hall (1977)
32587,7376,Sin City (2005)
6301,5154,Straw Dogs (1971)
33669,7467,"Sisterhood of the Traveling Pants, The (2005)"
186459,15152,Jack and Jill vs. the World (2008)
454,425,"Firm, The (1993)"
1282,1116,Fantasia (1940)
72998,9539,Avatar (2009)
1923,1613,There's Something About Mary (1998)
1293,1127,Gandhi (1982)
3076,2638,Irma la Douce (1963)
176371,14693,Blade Runner 2049 (2017)
7444,5961,13 Going on 30 (2004)
5528,4614,One Hour Photo (2002)
5747,4768,Gallipoli (1981)
96857,10880,Red Lights (2012)
2076,1762,Blue Velvet (1986)
55820,8541,No Country for Old Men (2007)
46062,7959,High School Musical (2006)
3018,2588,Re-Animator (1985)
6708,5438,Matchstick Men (2003)
590,549,Dances with Wolves (1990)
869,755,Kansas City (1996)
4361,3697,Tootsie (1982)
203,190,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
3360,2870,Hoosiers (a.k.a. Best Shot) (1986)
30707,7188,Million Dollar Baby (2004)
112,107,Rumble in the Bronx (Hont faan kui) (1995)
50594,8203,Daisies (Sedmikrasky) (1966)
2355,1999,"Bug's Life, A (1998)"
4896,4135,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
1247,1081,"Graduate, The (1967)"
3988,3386,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
56801,8603,AVPR: Aliens vs. Predator - Requiem (2007)
26985,6999,Nirvana (1997)
1252,1086,Chinatown (1974)
300,282,Quiz Show (1994)
110501,11605,The Raid 2: Berandal (2014)
5810,4813,8 Mile (2002)
210861,16154,The Gentlemen (2020)
1905,1596,Marie from the Bay of Angels (Marie Baie Des Anges) (1997)
4174,3539,Avalon (1990)
235,220,Ed Wood (1994)
50740,8212,Seven Up! (1964)
6163,5048,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
8961,6581,"Incredibles, The (2004)"
2353,1997,Enemy of the State (1998)
6565,5335,Seabiscuit (2003)
150,138,Apollo 13 (1995)
112138,11682,22 Jump Street (2014)
47810,8042,"Wicker Man, The (2006)"
3566,3041,"Big Kahuna, The (2000)"
634,583,Theodore Rex (1995)
2000,1690,Lethal Weapon (1987)
90524,10484,Abduction (2011)
138036,12879,The Man from U.N.C.L.E. (2015)
1784,1508,As Good as It Gets (1997)
93510,10680,21 Jump Street (2012)
5446,4549,Rabbit-Proof Fence (2002)
4994,4209,"Majestic, The (2001)"
1225,1061,Amadeus (1984)
83134,10092,Tucker & Dale vs Evil (2010)
122914,12205,Avengers: Infinity War - Part II (2019)
307,289,Three Colors: Blue (Trois couleurs: Bleu) (1993)
85016,10179,Cropsey (2009)
5971,4924,My Neighbor Totoro (Tonari no Totoro) (1988)
1614,1384,In & Out (1997)
5445,4548,Minority Report (2002)
33679,7470,Mr. & Mrs. Smith (2005)
68358,9212,Star Trek (2009)
129911,12443,Playing (2007)
65230,9073,Marley & Me (2008)
25899,6682,Cover Girl (1944)
4321,3660,City Slickers (1991)
1883,1577,Bulworth (1998)
135536,12744,Suicide Squad (2016)
45722,7945,Pirates of the Caribbean: Dead Man's Chest (2006)
2885,2468,Guinevere (1999)
108932,11532,The Lego Movie (2014)
3325,2844,"Next Best Thing, The (2000)"
192283,15397,Crazy Rich Asians (2018)
105504,11388,Captain Phillips (2013)
3135,2691,"Great Santini, The (1979)"
172,160,Johnny Mnemonic (1995)
5956,4910,Gangs of New York (2002)
2080,1765,Lady and the Tramp (1955)
2054,1742,"Honey, I Shrunk the Kids (1989)"
2918,2499,Ferris Bueller's Day Off (1986)
4308,3652,Moulin Rouge (2001)
98797,10994,Barbara (2012)
3624,3083,Shanghai Noon (2000)
75985,9671,Repo Men (2010)
58559,8703,"Dark Knight, The (2008)"
6636,5385,"Sure Thing, The (1985)"
173,161,Judge Dredd (1995)
8533,6342,"Notebook, The (2004)"
86142,10228,13 Assassins (Jûsan-nin no shikaku) (2010)
4725,3997,Session 9 (2001)
415,387,Another Stakeout (1993)
1193,1031,One Flew Over the Cuckoo's Nest (1975)
3174,2725,Man on the Moon (1999)
2139,1819,"Secret of NIMH, The (1982)"
3052,2618,Dogma (1999)
6228,5095,"Talk of the Town, The (1942)"
1875,1569,Clockwatchers (1997)
183827,15029,Lizzie (2018)
2875,2459,Sommersby (1993)
17,16,Sense and Sensibility (1995)
64030,9021,Transporter 3 (2008)
3646,3100,Big Momma's House (2000)
7293,5868,50 First Dates (2004)
57528,8640,Rambo (Rambo 4) (2008)
86911,10276,"Hangover Part II, The (2011)"
1391,1212,Mars Attacks! (1996)
106072,11414,Thor: The Dark World (2013)
1754,1491,Fallen (1998)
5106,4295,Crossroads (2002)
10,9,GoldenEye (1995)
80917,9953,Monsters (2010)
2686,2291,"Red Violin, The (Violon rouge, Le) (1998)"
2406,2048,Romancing the Stone (1984)
88810,10368,"Help, The (2011)"
96417,10839,Premium Rush (2012)
144482,13219,Circle (2015)
5574,4648,"Transporter, The (2002)"
8969,6587,Bridget Jones: The Edge of Reason (2004)
34532,7539,"Skeleton Key, The (2005)"
105,102,"Bridges of Madison County, The (1995)"
31364,7255,Memories of Murder (Salinui chueok) (2003)
58293,8679,"10,000 BC (2008)"
87430,10302,Green Lantern (2011)
5816,4817,Harry Potter and the Chamber of Secrets (2002)
88405,10351,Friends with Benefits (2011)
203375,15900,Ford v. Ferrari (2019)
750,671,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
3499,2984,Misery (1990)
115569,11863,Nightcrawler (2014)
3451,2946,Guess Who's Coming to Dinner (1967)
8529,6338,"Terminal, The (2004)"
7147,5764,Big Fish (2003)
56093,8561,12 (2007)
6157,5044,Daredevil (2003)
64620,9045,Frost/Nixon (2008)
48982,8119,Flushed Away (2006)
4993,4208,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
14,13,Nixon (1995)
48385,8079,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
1214,1050,Alien (1979)
2968,2544,Time Bandits (1981)
116823,11938,The Hunger Games: Mockingjay - Part 1 (2014)
3005,2576,"Bone Collector, The (1999)"
5481,4578,Austin Powers in Goldmember (2002)
376,355,"River Wild, The (1994)"
8644,6392,"I, Robot (2004)"
500,470,Mrs. Doubtfire (1993)
81845,10020,"King's Speech, The (2010)"
1500,1297,Grosse Pointe Blank (1997)
209965,16126,Uncut Gems (2019)
3095,2654,"Grapes of Wrath, The (1940)"
2710,2311,"Blair Witch Project, The (1999)"
242906,16675,The Unbearable Weight of Massive Talent (2021)
235071,16615,Finding Jack Charlton (2020)
2990,2564,Licence to Kill (1989)
2176,1852,Rope (1948)
45672,7943,Click (2006)
6059,4985,"Recruit, The (2003)"
6619,5376,Uptown Girls (2003)
1278,1112,Young Frankenstein (1974)
1777,1504,"Wedding Singer, The (1998)"
3793,3227,X-Men (2000)
3623,3082,Mission: Impossible II (2000)
8917,6549,Team America: World Police (2004)
142488,13117,Spotlight (2015)
201749,15828,Murder Mystery (2019)
2115,1797,Indiana Jones and the Temple of Doom (1984)
3626,3085,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
2662,2272,"War of the Worlds, The (1953)"
32596,7379,Sahara (2005)
3668,3113,Romeo and Juliet (1968)
97,94,"Hate (Haine, La) (1995)"
3409,2907,Final Destination (2000)
3671,3116,Blazing Saddles (1974)
5644,4699,"Pride of the Yankees, The (1942)"
2088,1773,Popeye (1980)
83349,10103,"Green Hornet, The (2011)"
445,416,Fatal Instinct (1993)
2490,2123,Payback (1999)
1658,1418,"Life Less Ordinary, A (1997)"
182715,14965,Annihilation (2018)
3740,3182,Big Trouble in Little China (1986)
95720,10803,"Watch, The (2012)"
49651,8159,Rocky Balboa (2006)
932,807,"Affair to Remember, An (1957)"
4022,3418,Cast Away (2000)
5420,4527,Windtalkers (2002)
1097,954,E.T. the Extra-Terrestrial (1982)
69757,9299,(500) Days of Summer (2009)
58,56,"Postman, The (Postino, Il) (1994)"
31878,7301,Kung Fu Hustle (Gong fu) (2004)
344,324,Ace Ventura: Pet Detective (1994)
1178,1017,Paths of Glory (1957)
130634,12479,Furious 7 (2015)
2016,1705,"Apple Dumpling Gang Rides Again, The (1979)"
7206,5806,Mon Oncle (My Uncle) (1958)
4280,3628,"World According to Garp, The (1982)"
39234,7644,North Country (2005)
5952,4907,"Lord of the Rings: The Two Towers, The (2002)"
179819,14856,Star Wars: The Last Jedi (2017)
56775,8599,National Treasure: Book of Secrets (2007)
586,545,Home Alone (1990)
79134,9826,Grown Ups (2010)
96610,10857,Looper (2012)
6987,5632,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
135569,12746,Star Trek Beyond (2016)
152077,13505,10 Cloverfield Lane (2016)
456,427,Fresh (1994)
3418,2913,Thelma & Louise (1991)
4023,3419,"Family Man, The (2000)"
52462,8315,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
928,803,Rebecca (1940)
216963,16327,Possessor (2020)
4270,3618,"Mummy Returns, The (2001)"
5782,4793,"Professional, The (Le professionnel) (1981)"
1597,1368,Conspiracy Theory (1997)
6612,5369,Brother's Keeper (1992)
1289,1123,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
136580,12838,The Prodigies (2011)
933,808,To Catch a Thief (1955)
189713,15289,BlacKkKlansman (2018)
2002,1692,Lethal Weapon 3 (1992)
168366,14246,Beauty and the Beast (2017)
4788,4048,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)
3513,2998,Rules of Engagement (2000)
720,649,Wallace & Gromit: The Best of Aardman Animation (1996)
1275,1109,Highlander (1986)
111235,11630,Jodorowsky's Dune (2013)
142997,13150,Hotel Transylvania 2 (2015)
67087,9156,"I Love You, Man (2009)"
2289,1940,"Player, The (1992)"
778,689,Trainspotting (1996)
2792,2385,Airplane II: The Sequel (1982)
3258,2790,Death Becomes Her (1992)
6743,5460,Jungle Book (1942)
2712,2313,Eyes Wide Shut (1999)
134680,12691,Taxi (2015)
2643,2255,Superman IV: The Quest for Peace (1987)
74228,9610,Triangle (2009)
1049,913,"Ghost and the Darkness, The (1996)"
1947,1637,West Side Story (1961)
2313,1960,"Elephant Man, The (1980)"
1544,1324,"Lost World: Jurassic Park, The (1997)"
3819,3247,Tampopo (1985)
5291,4429,Rashomon (Rashômon) (1950)
2403,2045,First Blood (Rambo: First Blood) (1982)
63082,8991,Slumdog Millionaire (2008)
54503,8433,Superbad (2007)
1377,1200,Batman Returns (1992)
468,439,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
1958,1648,Terms of Endearment (1983)
102445,11193,Star Trek Into Darkness (2013)
1198,1035,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
8368,6271,Harry Potter and the Prisoner of Azkaban (2004)
548,516,Terminal Velocity (1994)
1215,1051,Army of Darkness (1993)
2580,2203,Go (1999)
64983,9058,Valkyrie (2008)
112183,11685,Birdman: Or (The Unexpected Virtue of Ignorance) (2014)
34072,7502,"March of the Penguins (Marche de l'empereur, La) (2005)"
1250,1084,"Bridge on the River Kwai, The (1957)"
4381,3711,"Closet, The (Placard, Le) (2001)"
5992,4936,"Hours, The (2002)"
950,825,"Thin Man, The (1934)"
3471,2960,Close Encounters of the Third Kind (1977)
2456,2095,"Fly II, The (1989)"
2567,2190,EDtv (1999)
6680,5417,Live Nude Girls Unite! (2000)
2150,1830,"Gods Must Be Crazy, The (1980)"
5381,4499,"Charge of the Light Brigade, The (1968)"
7173,5787,Along Came Polly (2004)
99114,11010,Django Unchained (2012)
57274,8624,[REC] (2007)
50804,8221,Hannibal Rising (2007)
7149,5765,Something's Gotta Give (2003)
3543,3020,Diner (1982)
64,62,Two if by Sea (1996)
4624,3914,Meet the Feebles (1989)
105844,11403,12 Years a Slave (2013)
2003,1693,Gremlins (1984)
2962,2538,Fever Pitch (1997)
3489,2975,Hook (1991)
231,216,Dumb & Dumber (Dumb and Dumber) (1994)
3928,3336,Abbott and Costello Meet Frankenstein (1948)
434,406,Cliffhanger (1993)
3104,2663,Midnight Run (1988)
1284,1118,"Big Sleep, The (1946)"
785,696,Kingpin (1996)
8366,6269,Saved! (2004)
1476,1278,Private Parts (1997)
276,261,Milk Money (1994)
2396,2039,Shakespeare in Love (1998)
145,133,Bad Boys (1995)
481,452,Kalifornia (1993)
114486,11807,"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014)"
78039,9761,Blue Valentine (2010)
6867,5549,"Station Agent, The (2003)"
53125,8351,Pirates of the Caribbean: At World's End (2007)
304,286,Roommates (1995)
2616,2232,Dick Tracy (1990)
2912,2493,"Limey, The (1999)"
2300,1949,"Producers, The (1968)"
33750,7477,Innocent Voices (Voces inocentes) (2004)
265460,16926,The Black Phone (2022)
2336,1981,Elizabeth (1998)
116161,11907,Foxcatcher (2014)
32598,7380,Fever Pitch (2005)
111617,11650,Blended (2014)
5009,4222,Ali (2001)
1433,1247,The Machine (1994)
1674,1434,Witness (1985)
82459,10055,True Grit (2010)
1859,1559,Taste of Cherry (Ta'm e guilass) (1997)
55995,8552,Beowulf (2007)
5459,4560,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
63992,9019,Twilight (2008)
213,200,Burnt by the Sun (Utomlyonnye solntsem) (1994)
208703,16091,1917 (2019)
2502,2134,Office Space (1999)
149504,13417,Akko's Secret (2012)
120799,12111,Terminator Genisys (2015)
80969,9957,Never Let Me Go (2010)
85414,10203,Source Code (2011)
44555,7854,"Lives of Others, The (Das leben der Anderen) (2006)"
5690,4735,Grave of the Fireflies (Hotaru no haka) (1988)
72011,9462,Up in the Air (2009)
254614,16807,Val (2021)
3255,2787,"League of Their Own, A (1992)"
413,385,Airheads (1994)
2005,1695,"Goonies, The (1985)"
175593,14647,Mike Birbiglia: Thank God for Jokes (2017)
334,314,Vanya on 42nd Street (1994)
45208,7912,RV (2006)
1600,1371,She's So Lovely (1997)
2546,2172,"Deep End of the Ocean, The (1999)"
7395,5943,Cheaper by the Dozen (1950)
165101,14072,Inferno (2016)
4366,3699,Atlantis: The Lost Empire (2001)
3504,2989,Network (1976)
539,508,Sleepless in Seattle (1993)
1747,1485,Wag the Dog (1997)
169906,14319,The Night Of (2016)
1374,1197,Star Trek II: The Wrath of Khan (1982)
214955,16270,Better Days (2019)
54732,8442,Balls of Fury (2007)
3062,2625,"Longest Day, The (1962)"
104841,11345,Gravity (2013)
6785,5494,Seven Brides for Seven Brothers (1954)
3211,2755,"Cry in the Dark, A (1988)"
88163,10337,"Crazy, Stupid, Love. (2011)"
89,87,Nick of Time (1995)
96737,10873,Dredd (2012)
80166,9892,"Switch, The (2010)"
135436,12730,The Secret Life of Pets (2016)
50442,8195,Alpha Dog (2007)
3784,3219,"Kid, The (2000)"
342,322,Muriel's Wedding (1994)
6548,5322,Bad Boys II (2003)
59725,8784,Sex and the City (2008)
2987,2561,Who Framed Roger Rabbit? (1988)
39,38,Clueless (1995)
162,150,Crumb (1994)
54686,8441,"Last Legion, The (2007)"
7381,5934,"Whole Ten Yards, The (2004)"
33493,7450,Star Wars: Episode III - Revenge of the Sith (2005)
74851,9649,From Paris with Love (2010)
2381,2024,Police Academy 4: Citizens on Patrol (1987)
1080,937,Monty Python's Life of Brian (1979)
1243,1077,Rosencrantz and Guildenstern Are Dead (1990)
7143,5763,"Last Samurai, The (2003)"
45499,7924,X-Men: The Last Stand (2006)
6959,5607,Timeline (2003)
708,637,"Truth About Cats & Dogs, The (1996)"
3203,2749,Dead Calm (1989)
6936,5591,Elf (2003)
175937,14672,The Structure of Crystals (1969)
97304,10909,Argo (2012)
79132,9825,Inception (2010)
106920,11453,Her (2013)
135141,12716,Allegiant: Part 1 (2016)
3088,2648,Harvey (1950)
474,445,In the Line of Fire (1993)
8965,6583,"Polar Express, The (2004)"
3593,3059,Battlefield Earth (2000)
5804,4810,"Santa Clause 2, The (2002)"
3469,2958,Inherit the Wind (1960)
2860,2446,Blue Streak (1999)
25771,6638,"Andalusian Dog, An (Chien andalou, Un) (1929)"
4980,4196,Bill & Ted's Bogus Journey (1991)
6385,5211,Whale Rider (2002)
1956,1646,Ordinary People (1980)
100390,11095,Identity Thief (2013)
1051,915,Trees Lounge (1996)
104337,11318,Lee Daniels' The Butler (2013)
88,86,Black Sheep (1996)
50794,8216,Smokin' Aces (2006)
4734,4004,Jay and Silent Bob Strike Back (2001)
1206,1042,"Clockwork Orange, A (1971)"
3424,2919,Do the Right Thing (1989)
8774,6455,Sherlock Holmes: The Woman in Green (1945)
953,828,It's a Wonderful Life (1946)
2082,1767,"Mighty Ducks, The (1992)"
442,413,Demolition Man (1993)
3498,2983,Midnight Express (1978)
88129,10334,Drive (2011)
113345,11758,Jupiter Ascending (2015)
5943,4901,Maid in Manhattan (2002)
119145,12065,Kingsman: The Secret Service (2015)
102,99,Mr. Wrong (1996)
1405,1223,Beavis and Butt-Head Do America (1996)
2140,1820,"Dark Crystal, The (1982)"
1256,1090,Duck Soup (1933)
7254,5845,The Butterfly Effect (2004)
143355,13167,Wonder Woman (2017)
8623,6380,Roxanne (1987)
199,186,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"
788,699,"Nutty Professor, The (1996)"
2621,2236,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)
103075,11226,"Purge, The (2013)"
1645,1407,The Devil's Advocate (1997)
26694,6943,Ju Dou (1990)
800,707,Lone Star (1996)
2120,1802,Needful Things (1993)
202439,15865,Parasite (2019)
1461,1269,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
89002,10377,Spy Kids: All the Time in the World in 4D (2011)
2951,2531,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
3985,3383,"Eagle Has Landed, The (1976)"
184369,15060,Saturday Church (2017)
5847,4840,Ragtime (1981)
202429,15863,Once Upon a Time in Hollywood (2019)
45501,7925,"Break-Up, The (2006)"
2947,2527,Goldfinger (1964)
52245,8297,Blades of Glory (2007)
4327,3665,"Magnificent Seven, The (1960)"
6610,5367,"Honeymoon Killers, The (1970)"
1246,1080,Dead Poets Society (1989)
3108,2666,"Fisher King, The (1991)"
2072,1759,"'burbs, The (1989)"
81158,9973,Restrepo (2010)
1245,1079,Miller's Crossing (1990)
27216,7026,Katsastus (1988)
6858,5544,Knife in the Water (Nóz w wodzie) (1962)
2249,1907,My Blue Heaven (1990)
44199,7842,Inside Man (2006)
353,333,"Crow, The (1994)"
616,571,"Aristocats, The (1970)"
373,353,Red Rock West (1992)
53322,8364,Ocean's Thirteen (2007)
4054,3444,Save the Last Dance (2001)
72226,9482,Fantastic Mr. Fox (2009)
1683,1442,"Wings of the Dove, The (1997)"
2136,1816,"Nutty Professor, The (1963)"
7439,5957,"Punisher, The (2004)"
3698,3142,"Running Man, The (1987)"
903,779,Vertigo (1958)
27773,7132,Old Boy (2003)
34271,7514,Hustle & Flow (2005)
1091,948,Weekend at Bernie's (1989)
252,237,I.Q. (1994)
74731,9641,Eden Log (2007)
6870,5552,Mystic River (2003)
2001,1691,Lethal Weapon 2 (1989)
1676,1435,Starship Troopers (1997)
4474,3789,Beaches (1988)
1090,947,Platoon (1986)
47202,8005,"Secret Life of Words, The (2005)"
181225,14910,The Whispering Star (2015)
48082,8064,"Science of Sleep, The (La science des rêves) (2006)"
2701,2304,Wild Wild West (1999)
2144,1824,Sixteen Candles (1984)
5966,4920,"Kiss Before Dying, A (1956)"
650,594,Moll Flanders (1996)
4386,3714,Cats & Dogs (2001)
55768,8537,Bee Movie (2007)
1025,892,"Sword in the Stone, The (1963)"
5686,4731,Russian Ark (Russkiy Kovcheg) (2002)
52604,8321,Fracture (2007)
64957,9056,"Curious Case of Benjamin Button, The (2008)"
